Date,tmax,tmin,rain,tmax_tomorrow
12/08/80,67,56,0,61
13/08/80,61,55,0,63
14/08/80,63,54,0,73
15/08/80,73,56,0,70
16/08/80,70,56,0,71
17/08/80,71,57,0,70
18/08/80,70,59,0,75
19/08/80,75,58,0,72
20/08/80,72,58,0,67
21/08/80,67,56,0,68
22/08/80,68,56,0,70
23/08/80,70,58,0,67
24/08/80,67,57,0,66
25/08/80,66,57,0,67
26/08/80,67,56,0,68
27/08/80,68,57,0,69
28/08/80,69,57,0,70
29/08/80,70,58,0,69
30/08/80,69,58,0,71
31/08/80,71,57,0,70
01/09/80,70,56,0,68
02/09/80,68,56,0,67
03/09/80,67,57,0,71
04/09/80,71,57,0,68
05/09/80,68,57,0,66
06/09/80,66,59,0,72
07/09/80,72,59,0,71
08/09/80,71,58,0,67
09/09/80,67,58,0,70
10/09/80,70,58,0,67
11/09/80,67,57,0,67
12/09/80,67,57,0,65
13/09/80,65,57,0,68
14/09/80,68,58,0,76
15/09/80,76,57,0,74
16/09/80,74,56,0,79
17/09/80,79,58,0,72
18/09/80,72,58,0,71
19/09/80,71,59,0,69
20/09/80,69,56,0,77
21/09/80,77,55,0,85
22/09/80,85,54,0,86
23/09/80,86,54,0,80
24/09/80,80,57,0,72
25/09/80,72,55,0,69
26/09/80,69,58,0,65
27/09/80,65,58,0,72
28/09/80,72,58,0,86
29/09/80,86,54,0,93
30/09/80,93,56,0,93
01/10/80,93,62,0,98
02/10/80,98,63,0,92
03/10/80,92,61,0,73
04/10/80,73,59,0,67
05/10/80,67,59,0,71
06/10/80,71,57,0,76
07/10/80,76,53,0,78
08/10/80,78,54,0,68
09/10/80,68,55,0,63
10/10/80,63,57,0,65
11/10/80,65,54,0.02,69
12/10/80,69,59,0.04,66
13/10/80,66,56,0.05,65
14/10/80,65,54,0,66
15/10/80,66,50,0,66
16/10/80,66,49,0,68
17/10/80,68,49,0,67
18/10/80,67,49,0,73
19/10/80,73,47,0,72
20/10/80,72,47,0,74
21/10/80,74,49,0,74
22/10/80,74,48,0,76
23/10/80,76,50,0,63
24/10/80,63,55,0,60
25/10/80,60,55,0,65
26/10/80,65,50,0,71
27/10/80,71,49,0,70
28/10/80,70,52,0,73
29/10/80,73,45,0,72
30/10/80,72,45,0,72
31/10/80,72,47,0,65
01/11/80,65,49,0,75
02/11/80,75,51,0,76
03/11/80,76,54,0,77
04/11/80,77,53,0,63
05/11/80,63,55,0,65
06/11/80,65,56,0,66
07/11/80,66,56,0,66
08/11/80,66,49,0,66
09/11/80,66,50,0,63
10/11/80,63,46,0,60
11/11/80,60,49,0,60
12/11/80,60,45,0,62
13/11/80,62,43,0,62
14/11/80,62,44,0,68
15/11/80,68,47,0,62
16/11/80,62,43,0,66
17/11/80,66,45,0,66
18/11/80,66,43,0,66
19/11/80,66,43,0,67
20/11/80,67,40,0,58
21/11/80,58,41,0.05,63
22/11/80,63,54,0.08,60
23/11/80,60,50,0,67
24/11/80,67,44,0,66
25/11/80,66,38,0,70
26/11/80,70,45,0,63
27/11/80,63,40,0,64
28/11/80,64,40,0,58
29/11/80,58,48,0,60
30/11/80,60,47,0.02,58
01/12/80,58,44,0,60
02/12/80,60,54,0,60
03/12/80,60,55,0.79,59
04/12/80,59,46,0.16,55
05/12/80,55,43,0,55
06/12/80,55,40,0,58
07/12/80,58,36,0,54
08/12/80,54,41,0,53
09/12/80,53,35,0,54
10/12/80,54,43,0,59
11/12/80,59,34,0,54
12/12/80,54,40,0,57
13/12/80,57,33,0,58
14/12/80,58,36,0,65
15/12/80,65,40,0,64
16/12/80,64,40,0,64
17/12/80,64,42,0,57
18/12/80,57,49,0,56
19/12/80,56,51,0,61
20/12/80,61,48,0,57
21/12/80,57,50,0.56,58
22/12/80,58,47,0,56
23/12/80,56,48,0,58
24/12/80,58,47,0,62
25/12/80,62,49,0,60
26/12/80,60,46,0,55
27/12/80,55,46,0,62
28/12/80,62,43,0,58
29/12/80,58,44,0,57
30/12/80,57,45,0,60
31/12/80,60,42,0,67
01/07/83,67,58,0,68
02/07/83,68,59,0,76
03/07/83,76,56,0,75
04/07/83,75,58,0,70
05/07/83,70,57,0,67
06/07/83,67,57,0,67
07/07/83,67,57,0,70
08/07/83,70,57,0,76
09/07/83,76,57,0,85
10/07/83,85,60,0,85
11/07/83,85,60,0,83
12/07/83,83,58,0,82
13/07/83,82,62,0,70
14/07/83,70,59,0,73
15/07/83,73,58,0,66
16/07/83,66,58,0,67
17/07/83,67,58,0,68
18/07/83,68,57,0,70
19/07/83,70,59,0,76
20/07/83,76,56,0,71
21/07/83,71,60,0,68
22/07/83,68,60,0,68
23/07/83,68,60,0,66
24/07/83,66,58,0,68
25/07/83,68,58,0,70
26/07/83,70,57,0,70
27/07/83,70,59,0,67
28/07/83,67,58,0,72
29/07/83,72,58,0,68
30/07/83,68,59,0,70
31/07/83,70,61,0,71
01/08/83,71,58,0,70
02/08/83,70,60,0,72
03/08/83,72,61,0,70
04/08/83,70,60,0,76
05/08/83,76,58,0,88
06/08/83,88,59,0,82
07/08/83,82,65,0,73
08/08/83,73,60,0,69
09/08/83,69,60,0,71
10/08/83,71,60,0,75
11/08/83,75,57,0,74
12/08/83,74,61,0,72
13/08/83,72,59,0,72
14/08/83,72,57,0,81
15/08/83,81,62,0,74
16/08/83,74,61,0,69
17/08/83,69,61,0,70
18/08/83,70,62,0,69
19/08/83,69,63,0.02,75
20/08/83,75,59,0,74
21/08/83,74,63,0,73
22/08/83,73,62,0,72
23/08/83,72,60,0,74
24/08/83,74,62,0,70
25/08/83,70,62,0,75
26/08/83,75,61,0,74
27/08/83,74,57,0,74
28/08/83,74,61,0,74
29/08/83,74,63,0,75
30/08/83,75,63,0,74
31/08/83,74,62,0,74
01/09/83,74,62,0,78
02/09/83,78,58,0,81
03/09/83,81,61,0,79
04/09/83,79,61,0,81
05/09/83,81,62,0,76
06/09/83,76,63,0,72
07/09/83,72,62,0,71
08/09/83,71,62,0,77
09/09/83,77,55,0,81
10/09/83,81,57,0,92
11/09/83,92,58,0,94
12/09/83,94,64,0,78
13/09/83,78,60,0,81
14/09/83,81,59,0,73
15/09/83,73,60,0,70
16/09/83,70,59,0,72
17/09/83,72,57,0,71
18/09/83,71,59,0,90
19/09/83,90,58,0,85
20/09/83,85,68,0,82
21/09/83,82,67,0.03,72
22/09/83,72,65,0,74
23/09/83,74,63,0,76
24/09/83,76,62,0,71
25/09/83,71,62,0,67
26/09/83,67,63,0,70
27/09/83,70,61,0,70
28/09/83,70,59,0,68
29/09/83,68,61,0,68
30/09/83,68,60,0.46,72
01/10/83,72,59,0.27,69
02/10/83,69,60,0,75
03/10/83,75,54,0,80
04/10/83,80,58,0,76
05/10/83,76,58,0,74
06/10/83,74,60,0,69
07/10/83,69,58,0,70
08/10/83,70,59,0,73
09/10/83,73,61,0,74
10/10/83,74,58,0,75
11/10/83,75,59,0,75
12/10/83,75,59,0,70
13/10/83,70,58,0,70
14/10/83,70,54,0,69
15/10/83,69,54,0,65
16/10/83,65,54,0,68
17/10/83,68,54,0,67
18/10/83,67,56,0,69
19/10/83,69,52,0,73
20/10/83,73,52,0,70
21/10/83,70,50,0,70
22/10/83,70,50,0,69
23/10/83,69,60,0,73
24/10/83,73,58,0,75
25/10/83,75,53,0,79
26/10/83,79,53,0,82
27/10/83,82,56,0,74
28/10/83,74,56,0,67
29/10/83,67,57,,70
30/10/83,70,63,,69
31/10/83,69,61,,69
01/11/83,69,60,0.26,68
02/11/83,68,56,0.06,68
03/11/83,68,56,0,67
04/11/83,67,55,0,66
05/11/83,66,51,0,69
06/11/83,69,53,0,63
07/11/83,63,50,0,61
08/11/83,61,46,0,60
09/11/83,60,52,0.05,62
10/11/83,62,60,0.24,67
11/11/83,67,55,1.06,63
12/11/83,63,55,,60
13/11/83,60,50,,61
14/11/83,61,45,,60
15/11/83,60,45,0,61
16/11/83,61,56,0.3,62
17/11/83,62,55,0.98,62
18/11/83,62,50,0.22,61
19/11/83,61,53,,58
20/11/83,58,46,,59
21/11/83,59,41,,51
22/11/83,51,43,0,55
23/11/83,55,48,0.11,58
24/11/83,58,48,0.36,58
25/11/83,58,43,0.7,63
26/11/83,63,46,0,58
27/11/83,58,43,0,58
28/11/83,58,44,0,55
29/11/83,55,44,0,58
30/11/83,58,50,0.02,58
01/12/83,58,51,0.06,60
02/12/83,60,51,0,58
03/12/83,58,54,,57
04/12/83,57,45,,55
05/12/83,55,42,,60
06/12/83,60,49,0.05,58
07/12/83,58,47,0.01,62
08/12/83,62,55,0.13,58
09/12/83,58,55,0.52,59
10/12/83,59,55,,59
11/12/83,59,51,,56
12/12/83,56,48,,57
13/12/83,57,51,0.01,62
14/12/83,62,55,0,60
15/12/83,60,55,0,58
16/12/83,58,52,0,61
17/12/83,61,51,,56
18/12/83,56,50,,57
19/12/83,57,49,,56
20/12/83,56,43,0,50
21/12/83,50,43,0,49
22/12/83,49,44,0.22,54
23/12/83,54,43,0.28,58
24/12/83,58,49,,58
25/12/83,58,53,,57
26/12/83,57,53,,59
27/12/83,59,49,0.35,58
28/12/83,58,49,0.01,60
29/12/83,60,53,0,61
30/12/83,61,54,0.35,60
31/12/83,60,48,0,58
01/01/84,58,42,0,65
02/01/84,65,45,0,58
03/01/84,58,43,0,58
04/01/84,58,46,0,55
05/01/84,55,45,0,55
06/01/84,55,43,0,54
07/01/84,54,49,0,53
08/01/84,53,48,0,51
09/01/84,51,44,0,52
10/01/84,52,46,0,59
11/01/84,59,44,0,58
12/01/84,58,44,0,56
13/01/84,56,41,0,54
14/01/84,54,40,0,55
15/01/84,55,46,0.11,53
16/01/84,53,45,0.01,53
17/01/84,53,40,0,52
18/01/84,52,39,0,55
19/01/84,55,44,0,54
20/01/84,54,42,0,54
21/01/84,54,46,0.14,54
22/01/84,54,46,0,58
23/01/84,58,42,0,63
24/01/84,63,45,0,64
25/01/84,64,47,0,70
26/01/84,70,48,0,71
27/01/84,71,55,0,65
28/01/84,65,50,0,61
29/01/84,61,45,0,63
30/01/84,63,47,0,58
31/01/84,58,48,0,57
01/02/84,57,47,0,60
02/02/84,60,47,0,63
03/02/84,63,48,0,62
04/02/84,62,44,0,61
05/02/84,61,46,0,60
06/02/84,60,48,0,61
07/02/84,61,46,0,59
08/02/84,59,50,0,57
09/02/84,57,47,0.26,55
10/02/84,55,42,0,53
11/02/84,53,43,0,55
12/02/84,55,50,0,58
13/02/84,58,50,0.8,55
14/02/84,55,42,0,58
15/02/84,58,51,0.87,56
16/02/84,56,46,0.1,57
17/02/84,57,40,0,58
18/02/84,58,45,0,62
19/02/84,62,48,0,60
20/02/84,60,50,0,56
21/02/84,56,47,0.16,59
22/02/84,59,44,0,57
23/02/84,57,42,0,57
24/02/84,57,48,0.01,60
25/02/84,60,46,0,65
26/02/84,65,43,0,65
27/02/84,65,45,0,64
28/02/84,64,46,0,59
29/02/84,59,49,0,62
01/03/84,62,50,0,62
02/03/84,62,52,0,65
03/03/84,65,48,0,77
04/03/84,77,46,0,69
05/03/84,69,52,0,65
06/03/84,65,48,0,64
07/03/84,64,50,0,60
08/03/84,60,49,0,61
09/03/84,61,52,0,63
10/03/84,63,54,0,61
11/03/84,61,52,0,63
12/03/84,63,55,0,62
13/03/84,62,57,1.05,61
14/03/84,61,55,0.18,62
15/03/84,62,54,0,63
16/03/84,63,49,0.37,60
17/03/84,60,46,0,54
18/03/84,54,47,0,70
19/03/84,70,51,0,65
20/03/84,65,55,0,63
21/03/84,63,49,0,67
22/03/84,67,50,0,67
23/03/84,67,53,0,62
24/03/84,62,53,0,63
25/03/84,63,51,0,61
26/03/84,61,53,0,70
27/03/84,70,49,0,67
28/03/84,67,54,0,67
29/03/84,67,48,0,64
30/03/84,64,49,0.02,56
31/03/84,56,48,0.12,60
01/04/84,60,45,0,60
02/04/84,60,48,0,63
03/04/84,63,50,0,60
04/04/84,60,51,0,61
05/04/84,61,51,0,61
06/04/84,61,47,0,61
07/04/84,61,49,0,59
08/04/84,59,49,0,59
09/04/84,59,45,0.09,62
10/04/84,62,50,0.3,62
11/04/84,62,46,0,65
12/04/84,65,47,0,74
13/04/84,74,50,0,76
14/04/84,76,52,0,66
15/04/84,66,53,0,61
16/04/84,61,51,0,58
17/04/84,58,50,0,61
18/04/84,61,48,0.29,60
19/04/84,60,50,0.08,62
20/04/84,62,46,0,66
21/04/84,66,50,0,68
22/04/84,68,53,0,63
23/04/84,63,53,0,66
24/04/84,66,51,0,61
25/04/84,61,48,0,60
26/04/84,60,46,0,65
27/04/84,65,45,0,65
28/04/84,65,46,0,59
29/04/84,59,51,0,62
30/04/84,62,51,0,61
01/05/84,61,51,0.04,65
02/05/84,65,55,0,65
03/05/84,65,53,0,63
04/05/84,63,53,0,65
05/05/84,65,49,0,69
06/05/84,69,48,0,78
07/05/84,78,52,0,76
08/05/84,76,56,0,65
09/05/84,65,54,0,64
10/05/84,64,52,0,70
11/05/84,70,57,0,73
12/05/84,73,56,0,66
13/05/84,66,54,0,61
14/05/84,61,53,0,63
15/05/84,63,49,0,65
16/05/84,65,50,0,65
17/05/84,65,52,0,67
18/05/84,67,53,0,66
19/05/84,66,52,0,65
20/05/84,65,53,0,66
21/05/84,66,49,0,74
22/05/84,74,54,0,67
23/05/84,67,55,0,67
24/05/84,67,52,0,75
25/05/84,75,54,0,74
26/05/84,74,58,0,89
27/05/84,89,58,0,81
28/05/84,81,61,0,77
29/05/84,77,55,0,68
30/05/84,68,53,0,72
31/05/84,72,52,0,79
01/06/84,79,53,0,63
02/06/84,63,53,0,66
03/06/84,66,53,0,61
04/06/84,61,55,0.04,63
05/06/84,63,53,0,62
06/06/84,62,54,0.32,68
07/06/84,68,52,0,70
08/06/84,70,53,0,69
09/06/84,69,55,0,78
10/06/84,78,53,0,67
11/06/84,67,55,0,61
12/06/84,61,55,0,65
13/06/84,65,54,0,66
14/06/84,66,55,0,70
15/06/84,70,54,0,70
16/06/84,70,53,0,75
17/06/84,75,54,0,68
18/06/84,68,55,0,58
19/06/84,58,53,0,65
20/06/84,65,54,0,73
21/06/84,73,54,0,77
22/06/84,77,55,0,70
23/06/84,70,53,0,68
24/06/84,68,54,0,65
25/06/84,65,52,0,71
26/06/84,71,55,0,74
27/06/84,74,57,0,63
28/06/84,63,56,0,68
29/06/84,68,56,0,79
30/06/84,79,56,0,90
01/07/84,90,57,0,82
02/07/84,82,63,0,80
03/07/84,80,59,0,72
04/07/84,72,57,0,69
05/07/84,69,58,0,69
06/07/84,69,58,0,68
07/07/84,68,56,0,66
08/07/84,66,55,0,71
09/07/84,71,56,0,71
10/07/84,71,55,0,71
11/07/84,71,55,0,77
12/07/84,77,57,0,84
13/07/84,84,60,0,80
14/07/84,80,64,0,79
15/07/84,79,62,0,76
16/07/84,76,64,0,73
17/07/84,73,60,0,72
18/07/84,72,60,0,73
19/07/84,73,60,0,68
20/07/84,68,59,0,65
21/07/84,65,57,0,66
22/07/84,66,55,0,72
23/07/84,72,57,0,70
24/07/84,70,59,0,71
25/07/84,71,57,0,74
26/07/84,74,56,0,71
27/07/84,71,55,0,63
28/07/84,63,59,0,70
29/07/84,70,57,0,70
30/07/84,70,56,0,67
31/07/84,67,56,0,67
01/08/84,67,57,0,65
02/08/84,65,58,0,72
03/08/84,72,57,0,74
04/08/84,74,59,0,74
05/08/84,74,57,0,76
06/08/84,76,59,0,88
07/08/84,88,60,0,79
08/08/84,79,59,0,73
09/08/84,73,55,0,71
10/08/84,71,58,0,69
11/08/84,69,60,0,72
12/08/84,72,57,0,70
13/08/84,70,60,0,71
14/08/84,71,58,0,66
15/08/84,66,59,0,74
16/08/84,74,59,0,78
17/08/84,78,61,0,74
18/08/84,74,59,0,68
19/08/84,68,60,0,73
20/08/84,73,60,0,69
21/08/84,69,58,0,68
22/08/84,68,58,0,68
23/08/84,68,60,0,68
24/08/84,68,60,0,68
25/08/84,68,60,0,69
26/08/84,69,60,0,70
27/08/84,70,60,0,72
28/08/84,72,59,0,72
29/08/84,72,60,0,70
30/08/84,70,61,0.06,77
31/08/84,77,57,0,84
01/09/84,84,50,0,82
02/09/84,82,60,0,75
03/09/84,75,58,0,84
04/09/84,84,58,0,72
05/09/84,72,62,0,77
06/09/84,77,61,0,86
07/09/84,86,58,0,89
08/09/84,89,66,0,91
09/09/84,91,63,0,91
10/09/84,91,60,0,71
11/09/84,71,60,0,76
12/09/84,76,57,0,80
13/09/84,80,56,0,75
14/09/84,75,61,0,71
15/09/84,71,60,0,79
16/09/84,79,56,0,89
17/09/84,89,65,0,86
18/09/84,86,68,0,78
19/09/84,78,61,0.03,67
20/09/84,67,61,0,76
21/09/84,76,59,0,73
22/09/84,73,59,0,71
23/09/84,71,55,0,75
24/09/84,75,54,0,79
25/09/84,79,56,0,84
26/09/84,84,58,0,86
27/09/84,86,60,0,81
28/09/84,81,62,0,79
29/09/84,79,59,0,70
30/09/84,70,60,0.05,72
01/10/84,72,56,0,69
02/10/84,69,55,0,64
03/10/84,64,61,0,69
04/10/84,69,61,0,70
05/10/84,70,61,0,76
06/10/84,76,60,0,79
07/10/84,79,60,0,73
08/10/84,73,60,0,68
09/10/84,68,60,0,71
10/10/84,71,60,1,67
11/10/84,67,55,0.05,69
12/10/84,69,55,0,70
13/10/84,70,61,0.02,68
14/10/84,68,54,0,70
15/10/84,70,54,0,62
16/10/84,62,52,1.6,61
17/10/84,61,47,0,60
18/10/84,60,46,0.01,62
19/10/84,62,54,0,63
20/10/84,63,55,0,63
21/10/84,63,52,0,65
22/10/84,65,50,0,76
23/10/84,76,54,0,70
24/10/84,70,49,0,76
25/10/84,76,56,0,64
26/10/84,64,52,0,62
27/10/84,62,47,0,63
28/10/84,63,49,0.11,63
29/10/84,63,54,0.25,58
30/10/84,58,54,0,63
31/10/84,63,48,0,67
01/11/84,67,47,0,62
02/11/84,62,55,0.13,64
03/11/84,64,49,0,73
04/11/84,73,47,0,63
05/11/84,63,50,0.05,62
06/11/84,62,57,0.14,59
07/11/84,59,52,1.08,61
08/11/84,61,51,0.13,61
09/11/84,61,49,0,60
10/11/84,60,54,0.55,63
11/11/84,63,58,0.01,60
12/11/84,60,54,1.5,63
13/11/84,63,51,0.23,61
14/11/84,61,49,0,58
15/11/84,58,52,0.11,62
16/11/84,62,55,0.39,59
17/11/84,59,47,0.3,61
18/11/84,61,51,0,60
19/11/84,60,48,0,56
20/11/84,56,49,0.16,57
21/11/84,57,46,0,61
22/11/84,61,46,0,55
23/11/84,55,48,0.18,58
24/11/84,58,50,0.26,55
25/11/84,55,46,0,55
26/11/84,55,43,0,57
27/11/84,57,54,0.74,60
28/11/84,60,50,0,55
29/11/84,55,44,0,59
30/11/84,59,47,0,60
01/12/84,60,50,0,55
02/12/84,55,7,0.34,56
03/12/84,56,46,0,54
04/12/84,54,44,0.03,56
05/12/84,56,50,0.07,61
06/12/84,61,50,0,61
07/12/84,61,44,0,60
08/12/84,60,47,0,64
09/12/84,64,54,0.3,59
10/12/84,59,52,0.19,57
11/12/84,57,51,0,60
12/12/84,60,49,0,60
13/12/84,60,45,0,60
14/12/84,60,44,0,53
15/12/84,53,46,0.45,51
16/12/84,51,41,0,52
17/12/84,52,39,0,55
18/12/84,55,43,0.01,56
19/12/84,56,44,0,53
20/12/84,53,41,0,55
21/12/84,55,35,0,54
22/12/84,54,38,0,52
23/12/84,52,36,0,51
24/12/84,51,38,0,46
25/12/84,46,36,0,48
26/12/84,48,42,0.14,46
27/12/84,46,36,0,54
28/12/84,54,39,0,46
29/12/84,46,38,0,50
30/12/84,50,42,0,54
31/12/84,54,38,0,58
01/01/85,58,40,0,51
02/01/85,51,40,0,53
03/01/85,53,41,0,52
04/01/85,52,39,0,52
05/01/85,52,46,0,54
06/01/85,54,48,0,54
07/01/85,54,49,0.29,53
08/01/85,53,43,0,55
09/01/85,55,48,0,55
10/01/85,55,42,0,53
11/01/85,53,42,0,55
12/01/85,55,43,0,52
13/01/85,52,38,0,51
14/01/85,51,39,0,51
15/01/85,51,38,0,60
16/01/85,60,44,0,56
17/01/85,56,42,0,50
18/01/85,50,43,0,52
19/01/85,52,41,0,48
20/01/85,48,41,0,52
21/01/85,52,41,0,50
22/01/85,50,42,0,50
23/01/85,50,40,0,52
24/01/85,52,40,0,50
25/01/85,50,43,0,53
26/01/85,53,45,0.01,53
27/01/85,53,43,0,51
28/01/85,51,44,0.18,54
29/01/85,54,41,0,59
30/01/85,59,37,0,57
31/01/85,57,42,0,53
01/02/85,53,42,0.05,52
02/02/85,52,40,0,54
03/02/85,54,42,0,53
04/02/85,53,42,0,53
05/02/85,53,39,0,52
06/02/85,52,41,0,53
07/02/85,53,49,0.5,55
08/02/85,55,45,0.89,55
09/02/85,55,40,0,54
10/02/85,54,39,0,55
11/02/85,55,40,0,61
12/02/85,61,44,0,65
13/02/85,65,42,0,62
14/02/85,62,46,0,61
15/02/85,61,49,0,60
16/02/85,60,49,0,60
17/02/85,60,47,0,64
18/02/85,64,45,0,57
19/02/85,57,48,0,61
20/02/85,61,47,0,78
21/02/85,78,51,0,78
22/02/85,78,54,0,74
23/02/85,74,50,0,59
24/02/85,59,47,0,65
25/02/85,65,48,0,64
26/02/85,64,46,0,64
27/02/85,64,51,0,61
28/02/85,61,47,0,52
01/03/85,52,46,0,60
02/03/85,60,44,0,58
03/03/85,58,43,0,55
04/03/85,55,47,0.09,49
05/03/85,49,44,0.63,52
06/03/85,52,44,0.89,55
07/03/85,55,45,0.07,58
08/03/85,58,42,0,60
09/03/85,60,45,0,58
10/03/85,58,52,0.34,60
11/03/85,60,50,0.08,54
12/03/85,54,49,0,61
13/03/85,61,45,0,63
14/03/85,63,47,0,56
15/03/85,56,49,0,58
16/03/85,58,51,0,59
17/03/85,59,49,0.22,55
18/03/85,55,49,0.09,60
19/03/85,60,51,0,62
20/03/85,62,48,0,66
21/03/85,66,46,0,60
22/03/85,60,44,0,61
23/03/85,61,49,0,57
24/03/85,57,48,0,55
25/03/85,55,39,0,55
26/03/85,55,45,0.94,55
27/03/85,55,48,0.11,56
28/03/85,56,47,0,63
29/03/85,63,44,0,62
30/03/85,62,47,0,69
31/03/85,69,48,0,75
01/04/85,75,51,0,79
02/04/85,79,55,0,66
03/04/85,66,52,0,76
04/04/85,76,52,0,68
05/04/85,68,54,0,63
06/04/85,63,55,0,62
07/04/85,62,53,0,65
08/04/85,65,50,0,60
09/04/85,60,50,0,60
10/04/85,60,51,0,65
11/04/85,65,54,0,71
12/04/85,71,51,0,81
13/04/85,81,54,0,79
14/04/85,79,54,0,61
15/04/85,61,54,0,60
16/04/85,60,53,0,60
17/04/85,60,52,0,60
18/04/85,60,51,0,60
19/04/85,60,48,0,55
20/04/85,55,50,0.08,60
21/04/85,60,49,0,64
22/04/85,64,51,0,67
23/04/85,67,50,0,64
24/04/85,64,50,0,65
25/04/85,65,49,0,71
26/04/85,71,51,0,70
27/04/85,70,51,0,58
28/04/85,58,50,0,63
29/04/85,63,52,0,69
30/04/85,69,50,0,63
01/05/85,63,50,0,66
02/05/85,66,50,0,66
03/05/85,66,54,0,67
04/05/85,67,50,0,64
05/05/85,64,47,0,60
06/05/85,60,51,0,62
07/05/85,62,51,0,62
08/05/85,62,50,0,60
09/05/85,60,50,0,62
10/05/85,62,52,0.01,62
11/05/85,62,51,0,67
12/05/85,67,49,0,69
13/05/85,69,52,0,72
14/05/85,72,53,0,75
15/05/85,75,53,0,66
16/05/85,66,53,0,67
17/05/85,67,55,0,63
18/05/85,63,53,0,62
19/05/85,62,53,0,65
20/05/85,65,53,0,67
21/05/85,67,53,0,70
22/05/85,70,55,0,66
23/05/85,66,55,0,66
24/05/85,66,53,0,60
25/05/85,60,55,0.01,62
26/05/85,62,55,0,59
27/05/85,59,53,0,65
28/05/85,65,53,0,66
29/05/85,66,49,0,66
30/05/85,66,51,0,63
31/05/85,63,55,0,65
01/06/85,65,54,0,68
02/06/85,68,53,0.14,65
03/06/85,65,54,0,69
04/06/85,69,57,0,72
05/06/85,72,56,0,73
06/06/85,73,59,0,72
07/06/85,72,57,0,74
08/06/85,74,57,0,70
09/06/85,70,56,0,82
10/06/85,82,57,0,82
11/06/85,82,57,0,68
12/06/85,68,56,0,70
13/06/85,70,57,0,73
14/06/85,73,55,0,74
15/06/85,74,58,0,76
16/06/85,76,58,0,71
17/06/85,71,57,0,68
18/06/85,68,57,0,65
19/06/85,65,57,0,70
20/06/85,70,59,0,69
21/06/85,69,57,0,68
22/06/85,68,60,0,69
23/06/85,69,58,0,70
24/06/85,70,55,0,76
25/06/85,76,54,0,73
26/06/85,73,55,0,77
27/06/85,77,56,0,72
28/06/85,72,56,0,69
29/06/85,69,56,0,76
30/06/85,76,57,0,90
01/07/85,90,61,0,80
02/07/85,80,59,0,74
03/07/85,74,56,0,74
04/07/85,74,57,0,74
05/07/85,74,60,0,69
06/07/85,69,57,0,76
07/07/85,76,56,0,85
08/07/85,85,63,0,82
09/07/85,82,67,0,68
10/07/85,68,59,0,67
11/07/85,67,57,0,65
12/07/85,65,57,0,72
13/07/85,72,57,0,66
14/07/85,66,55,0,70
15/07/85,70,56,0,67
16/07/85,67,55,0,67
17/07/85,67,55,0,66
18/07/85,66,56,0,68
19/07/85,68,57,0,66
20/07/85,66,56,0.07,68
21/07/85,68,58,0,67
22/07/85,67,58,,70
23/07/85,70,58,0,71
24/07/85,71,58,0,72
25/07/85,72,59,0,68
26/07/85,68,58,0,68
27/07/85,68,58,0,68
28/07/85,68,60,0,64
29/07/85,64,59,0,66
30/07/85,66,58,0,64
31/07/85,64,60,0.03,69
01/08/85,69,61,0,77
02/08/85,77,58,0,78
03/08/85,78,57,0,70
04/08/85,70,57,0,66
05/08/85,66,56,0,71
06/08/85,71,57,0,68
07/08/85,68,57,0,74
08/08/85,74,55,0,74
09/08/85,74,57,0,70
10/08/85,70,53,0,70
11/08/85,70,58,0,68
12/08/85,68,59,0,68
13/08/85,68,59,0,66
14/08/85,66,58,0,65
15/08/85,65,56,0,64
16/08/85,64,57,0,67
17/08/85,67,59,0,71
18/08/85,71,53,0,65
19/08/85,65,58,0,67
20/08/85,67,59,0,67
21/08/85,67,56,0,69
22/08/85,69,56,0,71
23/08/85,71,54,0,69
24/08/85,69,55,0,67
25/08/85,67,57,0,66
26/08/85,66,56,0,67
27/08/85,67,56,0,69
28/08/85,69,55,0,65
29/08/85,65,53,0,74
30/08/85,74,57,0,75
31/08/85,75,56,0,69
01/09/85,69,58,0,68
02/09/85,68,56,0,70
03/09/85,70,56,0,70
04/09/85,70,59,0,70
05/09/85,70,60,0,68
06/09/85,68,60,0,68
07/09/85,68,61,0,66
08/09/85,66,56,0.18,67
09/09/85,67,58,0.01,66
10/09/85,66,54,0.01,66
11/09/85,66,58,0,71
12/09/85,71,55,0,71
13/09/85,71,54,0,68
14/09/85,68,59,0,71
15/09/85,71,55,0,68
16/09/85,68,56,0,68
17/09/85,68,56,0.1,68
18/09/85,68,55,0,69
19/09/85,69,54,0,69
20/09/85,69,54,0,71
21/09/85,71,54,0,80
22/09/85,80,54,0,68
23/09/85,68,55,0,75
24/09/85,75,56,0,75
25/09/85,75,56,0,70
26/09/85,70,61,0,66
27/09/85,66,60,0,60
28/09/85,60,57,0,62
29/09/85,62,55,0,66
30/09/85,66,55,0,67
01/10/85,67,51,0,79
02/10/85,79,56,0,95
03/10/85,95,61,0,84
04/10/85,84,61,0,76
05/10/85,76,57,0,66
06/10/85,66,58,0,65
07/10/85,65,55,0,64
08/10/85,64,51,0,69
09/10/85,69,50,0,67
10/10/85,67,47,0,63
11/10/85,63,45,0,64
12/10/85,64,48,0,68
13/10/85,68,46,0,71
14/10/85,71,45,0,70
15/10/85,70,48,0,63
16/10/85,63,48,0,61
17/10/85,61,50,0,62
18/10/85,62,52,0,56
